Area (Pxl),Mean diff. to neighbors (abs) Layer 1 (0),Mean diff. to neighbors (abs) Layer 2 (0),Mean diff. to neighbors (abs) Layer 3 (0),Mean diff. to neighbors (abs) Layer 4 (0),Compactness,Mean diff. to neighbors Layer 1 (0),Mean diff. to neighbors Layer 2 (0),Mean diff. to neighbors Layer 3 (0),Mean diff. to neighbors Layer 4 (0),Shape index,Mean Layer 1,Mean Layer 2,Mean Layer 3,Mean Layer 4,Standard deviation Layer 1,Standard deviation Layer 2,Standard deviation Layer 3,Standard deviation Layer 4,Main direction,Number of neighbors,GLCM Entropy Layer 1 (all dir.),GLCM Entropy Layer 2 (all dir.),GLCM Entropy Layer 3 (all dir.),GLCM Entropy Layer 4 (all dir.)
137,15.1352323239582,38.3269511482103,23.0872741365351,258.92991402405,1.753587923209,-14.5235262048505,-29.195803048067,-23.0872741365351,34.0908581977935,1.83686896409104,181.518248175182,221.948905109489,103.284671532847,474.875912408759,25.586008434065,28.9740183557119,14.3882296304795,104.394076883706,87.5178518615462,4,6.93485758994132,6.93642584784556,6.7301986760619,7.00024810012144
30,59.3589668378441,96.055524264043,77.1930127049395,106.619298663792,1.63072771485717,-47.2389892845332,-66.9649069800924,-50.8682989002257,-71.7325871037472,1.36930639376292,216.833333333333,278.3,161.066666666667,193.033333333333,32.2139548781096,37.4336301561398,18.5075360026366,26.0608049675285,80.83941916004,3,5.55933531349962,5.57868133584946,5.38384718220601,5.47394260884471
178,9.86810345369418,32.0077721690197,31.0498183374424,285.441586137557,1.41573033707865,-7.5064387582477,-15.1028260696684,-27.9492618197437,285.441586137557,1.31168045574276,213.488764044944,287.808988764045,148.207865168539,854.483146067416,17.2669843967558,31.2450900068986,22.003486571114,89.389579409214,14.7485585455617,3,6.8842928085224,7.04178724298027,6.84159554473213,7.17173554985728
103,71.8205206093484,109.917281560368,92.3754942552574,57.6946068023471,1.66268333301197,71.8205206093484,108.458435502269,89.3329744151274,40.0549600989364,1.72432623678751,287.504854368932,383.368932038835,241.980582524272,332.300970873786,25.3365210086836,30.5747501291736,23.783399849444,46.049537478351,102.872269365301,4,6.51596312892271,6.59259679541552,6.41930126987097,6.70001712684969
42,128.202140974736,228.340833502798,176.403129956514,119.620321554377,2.20539551321941,62.9661342913605,128.337178532038,99.6873822539245,49.0026314958973,1.8516401995451,352.380952380952,556.833333333333,376.619047619048,547.833333333333,62.4682595140286,101.234973409736,71.1045348433097,128.101135020931,172.209733630077,5,6.04504564786557,6.00136349995636,5.93402555664103,5.96177612774171
58,101.867244212763,194.678301310509,150.030161442407,186.61024757484,2.17241379310345,-39.005293453241,-50.9579761647889,-38.2211968383522,-65.9482319573235,1.96959649289584,267.620689655172,389.793103448276,248.706896551724,331.0,41.8366394387071,71.6294965780423,59.9229414995193,63.5140494911057,9.67106289541687,6,6.13678063258005,6.18709622327662,6.08655049307059,6.1607453266649
59,57.9256262901191,87.4466717469568,46.3807687532553,273.494271062852,2.00721235694377,-57.9256262901191,-87.4466717469568,-46.3807687532553,-273.494271062852,1.88773920922195,159.559322033898,211.64406779661,104.220338983051,391.694915254237,19.0416770255969,25.180543142366,12.3096596995607,74.4405699113168,66.525440973334,3,6.11487867895036,6.1873849016369,6.04068257202296,6.21839824785035
242,19.3207059512245,39.3947387863962,24.2604270976985,221.287937335272,4.27685950413223,17.3970180799615,29.2171830413646,21.0961446512864,14.6599234362308,3.53553390593274,208.98347107438,278.392561983471,141.161157024793,566.376033057851,23.1543450293195,32.7376061092869,22.3372640951468,70.1556940601171,77.8465792118552,7,7.43116260577498,7.56768987743672,7.31765940895467,7.62676654000641
189,20.2865062234156,38.7442824829509,28.3158789208037,116.99632878154,3.87179641298388,-19.1804833229584,-34.3064020928311,-27.3403931376275,-29.3010211079967,2.58224503445924,188.78835978836,219.804232804233,105.513227513228,225.693121693122,22.1475970475731,29.3145463479485,21.8444739456941,52.5936907042589,103.738511940721,8,7.09806349749513,7.1465385185434,6.73823643119533,7.2735495886028
213,31.3466554049851,50.495928878779,41.4751327330936,45.6012843467156,2.02816901408451,23.3774904519507,23.6359851616954,20.9112426673384,-23.8033439542591,1.6101934680947,244.211267605634,310.892018779343,188.300469483568,230.882629107981,13.5042147755072,20.8090487305419,15.2224152046321,19.1232800297747,109.313365487702,4,6.63733722010509,7.04506412136115,6.71808129923338,6.9353433866322
433,14.4768982823967,25.0525271474605,14.9997799569498,204.699793530455,2.43879907621247,-4.44195314115009,-4.51840830737882,-6.06164054451482,42.3615452713761,3.31592838619227,200.187066974596,272.408775981524,127.727482678984,762.050808314088,16.5585145917477,25.9571794591858,15.7255505421105,75.2930055150227,82.812186310952,8,7.58056297364309,7.86399828444816,7.23718602632883,8.05340022745647
19,206.009902630139,337.448906029441,258.733215942154,295.968567251462,1.84210526315789,206.009902630139,337.448906029441,258.733215942154,295.968567251462,1.37649440322337,508.947368421053,796.842105263158,560.736842105263,717.315789473684,67.4852605226627,101.066556058187,87.6331120460173,89.1303319105345,164.823900059277,2,5.07061770952226,5.01727983681493,5.129699243484,5.00989097749989
421,30.374093500147,58.823749696516,41.3070054274961,183.709750677876,3.95561342694636,-29.4281722274933,-52.084446955262,-38.9840809212514,-98.2789404195702,3.04606361767862,187.579572446556,230.387173396675,112.133016627078,349.940617577197,28.2936159558159,34.4135769324183,23.6865191657063,67.8738440528231,107.004641786583,11,7.86428908895403,7.95805793082448,7.59984391011581,7.99385383173864
221,10.1158871945863,12.4067471656765,10.4144669024824,190.249583841878,1.35294117647059,10.1158871945863,12.4067471656765,9.97290560344072,190.249583841878,1.44624650709207,211.325791855204,285.511312217195,139.262443438914,929.547511312217,20.1393946565716,32.4728373591126,24.4124419617619,73.2528241739694,95.6701541330752,2,6.86340107214302,7.16889432333215,6.77331229770422,7.41227575639298
215,55.6452578640263,94.1413930742374,62.6654797038782,197.552775890895,2.43223185496102,-55.6452578640263,-94.1413930742374,-62.6654797038782,-194.839543196756,1.94368386749085,176.655813953488,213.423255813953,107.874418604651,222.195348837209,20.4360067815287,24.8237024505444,17.3282414065414,76.9247229544734,51.5530523169866,7,7.08107034299225,7.19925509710187,6.99842883788478,7.08368445832679
76,15.6756609825241,42.9188168775511,17.1851350980446,192.739281163125,2.21052631578947,15.6756609825241,42.9188168775511,17.1851350980446,192.739281163125,2.17944947177034,216.921052631579,315.236842105263,145.684210526316,918.065789473684,7.91528028877462,15.4100688384789,7.66264096000823,42.493137379779,31.3539445232432,2,6.0037481880126,6.28303879039224,5.87739497124642,6.4143149678915
356,14.1184292539732,43.6644447761747,22.3652155965007,255.111961877077,2.33229204225466,8.35278333902338,33.4805120472981,11.025626089868,255.111961877077,1.96099607801177,216.980337078652,317.477528089888,154.615168539326,904.966292134831,17.6856812488153,27.5641651946584,15.9492064268336,75.6602695730713,42.2290582426307,7,7.18460441597928,7.59583544698023,7.16217409120232,7.76866430139036
46,45.412362610641,72.7549849236456,41.5651687579029,161.40137146192,1.83523802710285,-45.412362610641,-72.7549849236456,-41.5651687579029,-161.40137146192,1.76930347385877,165.717391304348,217.652173913043,110.586956521739,409.108695652174,20.8573447010236,27.5800947371268,14.4170431856016,69.6916276740895,81.011329120292,1,5.82237149331002,5.94398756908464,5.64860072463409,6.0361308763325
111,43.7666206634218,93.9257582081837,78.0123387105184,193.01777486179,2.52560913923626,-7.2666928698917,1.24713727956275,6.09416229234204,-11.0025428640183,2.4678107889565,231.756756756757,337.774774774775,206.630630630631,543.936936936937,35.5976556106841,59.3811455326445,43.0013467059024,135.79066290124,132.714648154436,6,6.82610519371074,6.86846682576655,6.77610542558564,6.86959249028666
20,190.992139753934,274.271463254354,184.03475776715,120.946272498266,1.65610904260481,190.992139753934,274.271463254354,184.03475776715,120.946272498266,1.56524758424985,387.85,527.05,325.75,418.4,107.872737519727,150.685923363797,95.6100805354749,119.873850359451,25.3879012442964,2,5.24353764973426,5.28687501371707,5.30044664891582,5.34376834770082
169,16.5956257220543,39.7706526197653,19.1961326847835,230.695329728828,3.53575765680373,3.24450500936958,3.182269878656,0.224092737818165,49.4541708783342,2.84615384615385,209.704142011834,289.479289940828,144.224852071006,710.591715976331,20.2725814046519,27.5998646676634,19.3622361081641,96.8553129536594,3.14496082572425,5,6.79902353391784,7.0369068657109,6.88032024190613,7.20994740205102
193,21.984820115395,44.4514386267332,30.6800467178084,201.751742753452,2.64382650712626,-8.40800971966591,-12.4653172958492,-11.8296993408393,-1.17931519177134,1.97949331455891,205.761658031088,268.746113989637,134.611398963731,503.663212435233,24.2586490392494,34.5667904647457,22.0785051169308,104.019206795795,146.632642471271,5,7.11354017433237,7.1867874008101,6.92121835830906,7.28066658452092
258,30.2100537997308,48.4995729945491,40.601379811977,92.1313050293845,2.50387596899225,-10.9406728706667,-22.7189473020902,-16.966449212494,-92.1313050293845,2.08561890132171,207.232558139535,257.759689922481,141.87984496124,218.015503875969,23.5434652063165,30.9543988668198,22.349347075578,53.7061318364964,94.2527564308961,5,7.31751937635681,7.50444932180834,7.23753355929011,7.25488819379214
397,57.8964093741668,94.6703528361351,63.9084986883548,67.4060925793981,2.07808564231738,57.8964093741668,94.6703528361351,63.9084986883548,22.6772457121132,1.95735389159113,347.622166246851,506.130982367758,354.949622166247,426.465994962217,15.0220094562396,26.2919660425013,19.585567119791,32.9691402511003,102.35708722745,7,7.01542402771918,7.48194409280795,7.30271762414084,7.57994420777548
224,63.6335121811109,113.938796620663,92.0097841949542,118.848676655801,1.60714285714286,-43.4584888384405,-53.1675081052572,-36.1891492743193,7.65075998913419,1.87082869338697,339.361607142857,503.879464285714,351.098214285714,475.0625,38.0718135931854,56.2156937264105,46.5739542136691,57.4235953945389,87.9340824454024,3,7.11647823397667,7.14205794396222,7.2040145078176,7.26251438793985
170,69.107319630619,118.061652704551,92.7774699841142,88.7871337548224,2.64705882352941,-1.80538946053805,-21.8084011292277,-31.7154594639506,-58.6660782022682,2.45428796431159,316.664705882353,435.511764705882,288.3,372.235294117647,49.9670413864328,64.4979925118782,44.2270678364705,68.624922082257,85.4882991687752,5,7.1280017316405,7.16524404899061,7.12311153234007,7.1253647290025
242,73.980758210056,123.941299816228,101.554602695925,90.6725425043221,3.45454545454545,21.4965332248428,30.4565862437675,24.0514687421986,-17.0325254512472,1.992755474253,344.97520661157,495.607438016529,349.376033057851,397.764462809917,19.9468147418515,32.1054375181154,21.4734874963313,30.6208197943282,92.5394072596868,9,7.02365686046956,7.28587308934015,7.07577947171327,7.18856877261127
29,99.0871911545344,152.004188242332,114.953194387149,129.839613964349,2.06896551724138,-99.0871911545344,-152.004188242332,-114.953194387149,-129.839613964349,1.57841037450494,241.448275862069,340.241379310345,232.206896551724,288.827586206897,42.0570927282366,59.9008693578119,42.6407440822255,69.1694914636938,56.3262386313815,3,5.43024674364068,5.44550354165946,5.38852832884793,5.42088624116575
400,70.8438926700677,121.505675397413,99.33659476355,99.8703711667607,3.51,54.7485807494269,86.9476859623853,70.6197735096707,32.95448249626,2.375,327.3125,470.815,328.845,420.2125,21.238993473091,39.3373330946571,30.4846842693177,45.3315821889111,76.5777484365704,11,7.61849527508556,7.89617514268846,7.73959771262024,7.85850224537773
89,59.3327336552599,96.9374200466704,74.8200983314674,97.1776977082968,1.12359550561798,-53.6076166421625,-85.6739348773217,-60.797707352604,-97.1776977082968,1.53699692600922,258.741573033708,359.943820224719,246.505617977528,328.179775280899,18.3569648723125,21.3711764044823,13.4716711470591,17.9572287079842,88.4215722670732,2,6.30482738904395,6.32542273656111,6.14223656589317,6.24753960240409
74,87.7148420161145,144.642182503559,108.404671463382,176.460437215603,1.82402630042903,-87.7148420161145,-144.482689729461,-106.569503013609,-167.903395386756,1.68559076178538,221.648648648649,301.405405405405,198.702702702703,336.959459459459,48.8938266242031,71.3343704199737,52.936149639366,67.5892681368528,110.70097947569,5,6.39271418384005,6.41177392804378,6.41364247783254,6.4005499830145
10,260.038392857143,425.520535714286,322.501785714286,285.9375,1.0,260.038392857143,425.520535714286,322.501785714286,285.9375,1.10679718105893,599.4,929.4,673.6,761.0,149.248249570975,235.666798679831,166.611644250934,191.408986204932,90.0327413966024,1,4.6354162255868,4.54877282801681,4.65928550689785,4.69394286592585
110,96.4805140958074,163.531325499276,132.685186456554,192.510988489669,1.96152217806297,96.4805140958074,163.531325499276,132.685186456554,97.4022501813452,1.66855953117979,353.427272727273,517.045454545455,360.145454545455,531.036363636364,42.3484375778995,63.8651115973256,48.0614826623408,91.9798325002653,39.4317659845782,5,6.77637524685843,6.82364058335772,6.81837564869048,6.7961959559785
111,82.0416718652199,144.130943434507,119.467834352235,106.593609546066,2.14414414414414,26.148375971924,38.9795582831214,33.1605400449404,10.0678890203457,1.56611069299162,374.630630630631,555.171171171171,402.252252252252,455.45045045045,24.1287566940841,41.101253542593,36.7853448267984,37.6333039057186,41.1117278127507,7,6.54434619742124,6.73027302064263,6.62377686430955,6.69189430774968
46,77.1180502261081,131.849875127639,113.43135327173,106.49183939928,3.22799886578924,0.0313799311887166,9.27624721490784,7.82224547464042,1.39573840028396,2.35907129847835,273.326086956522,396.826086956522,263.304347826087,429.54347826087,47.4598477194949,72.1798190354648,52.5373033374,100.730960337477,24.3604209178303,4,6.13578134676933,6.08760143227078,6.17355503508322,6.15274258271392
18,255.180960548559,406.149964338733,322.840089294196,423.445108742652,1.16666666666667,255.180960548559,406.149964338733,322.840089294196,423.445108742652,1.17851130197758,548.388888888889,811.055555555556,595.166666666667,787.111111111111,94.4711236827241,144.36699846888,107.052557185711,137.480458768546,87.0402211678403,3,5.06716949134416,5.03592864997645,5.05754244716972,4.93838424941136
297,30.0408418421683,55.1112640296608,45.9556863103576,48.2104722459394,1.67003367003367,6.2778430399538,11.0193269181159,7.98232524876126,-9.63695157207268,1.47966007562343,273.835016835017,367.922558922559,228.232323232323,253.030303030303,12.6959942017462,19.1953644494591,16.1840185643788,16.1034876362105,88.2917240590002,2,7.03646762888879,7.33200574878226,7.12917707079352,7.11934435053596
193,71.8882280532321,113.808727429959,106.037249653602,176.883519419575,2.02072538860104,-67.2591421653199,-102.948399093428,-102.248909801519,176.883519419575,1.54760386410969,233.357512953368,328.875647668394,208.284974093264,659.067357512953,26.9115160747502,43.8178646431591,35.485334227066,126.111352316802,80.2271063487852,4,7.16514679461683,7.2728386190002,7.25244927959969,7.27797586243824
203,88.318627860322,143.97310894992,105.862218210237,134.320382211429,4.96059113300493,-87.9084753315746,-141.937971029509,-100.366395309322,-129.862443598318,3.6496845129867,224.320197044335,303.443349753695,204.51724137931,330.906403940887,37.2320765350777,54.9709326917044,47.3331495110595,76.8943751802366,87.5689256200121,11,7.46767760206944,7.4263867982306,7.47118789104863,7.43256631344255
36,67.5584112428661,118.061232132706,93.4934654451867,145.384720104399,2.22222222222222,1.82804951859464,-19.5896897861634,-17.9884149401362,-9.15618475086328,1.83333333333333,278.972222222222,375.972222222222,252.055555555556,376.805555555556,44.9410021343483,75.8468801493842,60.6034214492716,61.4133623916401,87.8879448291107,3,5.86235456128938,5.72252749706928,5.70802795708548,5.80195397458562
145,46.8469167463186,68.5882209650465,60.8813475713362,123.144045209257,2.94548556758222,3.66040340213073,10.4109713664666,28.7178052352134,18.7723116747577,2.24222795605098,297.737931034483,429.137931034483,323.027586206897,518.165517241379,33.8257238757633,50.3865910856911,55.1948204500969,70.4383333912675,73.4038990424463,4,6.99187620636843,7.04432290555103,6.93813624742854,7.0152253544464
